time,open,high,low,close,volume
2020-10-09 20:00:00,215.71,215.71,215.71,215.71,780
2020-10-09 19:59:00,215.74,215.7401,215.74,215.7401,811
2020-10-09 19:58:00,215.7,215.7,215.7,215.7,678
2020-10-09 19:57:00,215.7,215.7,215.6999,215.6999,809
2020-10-09 19:56:00,215.7,215.7,215.7,215.7,682
2020-10-09 19:55:00,215.69,215.69,215.69,215.69,454
2020-10-09 19:49:00,215.57,215.57,215.57,215.57,275
2020-10-09 19:47:00,215.55,215.56,215.55,215.55,928
2020-10-09 19:39:00,215.55,215.55,215.55,215.55,671
2020-10-09 19:38:00,215.5,215.54,215.5,215.54,351
2020-10-09 19:34:00,215.51,215.51,215.51,215.51,507
2020-10-09 19:32:00,215.51,215.51,215.51,215.51,150
2020-10-09 19:30:00,215.51,215.51,215.51,215.51,645
2020-10-09 19:25:00,215.51,215.51,215.5,215.5,804
2020-10-09 19:22:00,215.51,215.51,215.51,215.51,226
2020-10-09 19:21:00,215.56,215.56,215.56,215.56,130
2020-10-09 19:20:00,215.5101,215.5101,215.5101,215.5101,311
2020-10-09 19:19:00,215.56,215.56,215.56,215.56,450
2020-10-09 19:14:00,215.51,215.51,215.51,215.51,199
2020-10-09 19:12:00,215.56,215.56,215.56,215.56,230
2020-10-09 19:11:00,215.5,215.5,215.5,215.5,101
2020-10-09 19:07:00,215.6,215.6,215.56,215.57,918
2020-10-09 19:05:00,215.55,215.55,215.55,215.55,200
2020-10-09 19:04:00,215.59,215.59,215.57,215.57,1131
2020-10-09 19:03:00,215.5,215.5,215.5,215.5,298
2020-10-09 18:54:00,215.45,215.45,215.43,215.45,444
2020-10-09 18:51:00,215.35,215.35,215.35,215.35,145
2020-10-09 18:50:00,215.33,215.33,215.33,215.33,100
2020-10-09 18:49:00,215.43,215.43,215.43,215.43,349
2020-10-09 18:44:00,215.36,215.36,215.3,215.35,1403
2020-10-09 18:43:00,215.31,215.31,215.3,215.3,664
2020-10-09 18:41:00,215.32,215.32,215.32,215.32,425
2020-10-09 18:40:00,215.33,215.33,215.33,215.33,133
2020-10-09 18:39:00,215.36,215.41,215.34,215.41,3934
2020-10-09 18:38:00,215.4,215.4,215.4,215.4,380
2020-10-09 18:37:00,215.4,215.41,215.37,215.37,1205
2020-10-09 18:36:00,215.46,215.46,215.41,215.41,959
2020-10-09 18:32:00,215.51,215.51,215.45,215.45,1423
2020-10-09 18:31:00,215.59,215.61,215.51,215.51,800
2020-10-09 18:30:00,215.61,215.61,215.61,215.61,515
2020-10-09 18:29:00,215.5,215.5,215.5,215.5,200
2020-10-09 18:24:00,215.5,215.5,215.5,215.5,477
2020-10-09 18:21:00,215.49,215.49,215.49,215.49,261
2020-10-09 18:19:00,215.51,215.52,215.5,215.5,751
2020-10-09 18:18:00,215.55,215.55,215.55,215.55,415
2020-10-09 18:17:00,215.53,215.53,215.53,215.53,161
2020-10-09 18:13:00,215.52,215.61,215.52,215.61,2704
2020-10-09 18:12:00,215.6,215.6,215.6,215.6,162
2020-10-09 18:11:00,215.52,215.52,215.52,215.52,325
2020-10-09 18:08:00,215.51,215.51,215.51,215.51,341
2020-10-09 18:05:00,215.61,215.61,215.61,215.61,526
2020-10-09 18:03:00,215.61,215.61,215.61,215.61,500
2020-10-09 18:02:00,215.63,215.63,215.61,215.61,1154
2020-10-09 17:56:00,215.9,215.9,215.79,215.81,4407
2020-10-09 17:53:00,215.87,215.9,215.87,215.9,577
2020-10-09 17:50:00,215.87,215.87,215.87,215.87,351
2020-10-09 17:47:00,215.98,215.98,215.98,215.98,350
2020-10-09 17:41:00,216.0,216.0,216.0,216.0,274
2020-10-09 17:40:00,216.0,216.0,216.0,216.0,683
2020-10-09 17:38:00,216.0,216.0,216.0,216.0,756
2020-10-09 17:33:00,215.99,215.99,215.99,215.99,281
2020-10-09 17:32:00,215.99,215.99,215.99,215.99,1234
2020-10-09 17:30:00,215.93,215.99,215.87,215.93,1203
2020-10-09 17:27:00,215.99,215.99,215.99,215.99,270
2020-10-09 17:23:00,216.0,216.0,215.98,215.98,810
2020-10-09 17:22:00,215.95,215.95,215.95,215.95,594
2020-10-09 17:21:00,215.94,215.95,215.94,215.95,690
2020-10-09 17:20:00,215.95,216.0,215.95,216.0,1196
2020-10-09 17:19:00,215.95,215.95,215.95,215.95,419
2020-10-09 17:17:00,215.98,216.0,215.98,215.98,2574
2020-10-09 17:16:00,215.98,215.98,215.98,215.98,749
2020-10-09 17:15:00,215.97,215.98,215.97,215.98,2099
2020-10-09 17:08:00,215.87,215.87,215.87,215.87,535
2020-10-09 17:07:00,215.98,215.98,215.98,215.98,466
2020-10-09 17:04:00,215.95,215.95,215.95,215.95,388
2020-10-09 17:00:00,215.97,215.97,215.97,215.97,562
2020-10-09 16:58:00,215.89,215.9,215.89,215.9,626
2020-10-09 16:57:00,215.81,215.81,215.81,215.81,689
2020-10-09 16:54:00,215.81,215.81,215.81,215.81,494
2020-10-09 16:49:00,215.82,215.9,215.8102,215.9,963
2020-10-09 16:48:00,215.88,215.88,215.88,215.88,228
2020-10-09 16:47:00,215.83,215.83,215.81,215.81,27612
2020-10-09 16:40:00,215.9799,215.9799,215.9799,215.9799,9023
2020-10-09 16:39:00,215.96,215.96,215.95,215.95,764
2020-10-09 16:38:00,215.75,215.95,215.75,215.95,3027
2020-10-09 16:36:00,215.75,215.75,215.75,215.75,310
2020-10-09 16:35:00,215.83,215.83,215.8,215.8,499
2020-10-09 16:34:00,215.83,215.85,215.75,215.85,2453
2020-10-09 16:33:00,215.84,215.84,215.73,215.75,1859
2020-10-09 16:32:00,215.73,215.73,215.73,215.73,842
2020-10-09 16:31:00,215.78,215.82,215.77,215.82,5613
2020-10-09 16:30:00,215.73,215.73,215.73,215.73,852
2020-10-09 16:29:00,215.7502,215.7502,215.75,215.75,2216
2020-10-09 16:25:00,215.7,215.7,215.7,215.7,458
2020-10-09 16:24:00,215.7,215.78,215.7,215.78,772
2020-10-09 16:23:00,215.7,215.81,215.68,215.68,31625
2020-10-09 16:22:00,215.78,215.81,215.78,215.78,3328
2020-10-09 16:19:00,215.78,215.78,215.78,215.78,330
2020-10-09 16:18:00,215.77,215.77,215.7,215.7,799
2020-10-09 16:16:00,215.76,215.81,215.76,215.76,2206
2020-10-09 16:15:00,215.67,215.73,215.6,215.73,5062
2020-10-09 16:14:00,215.7,215.7,215.7,215.7,202
2020-10-09 16:13:00,215.67,215.73,215.6,215.73,2716
2020-10-09 16:12:00,215.69,215.81,215.69,215.81,26179
2020-10-09 16:11:00,215.6,215.7884,215.5502,215.69,37481
2020-10-09 16:10:00,215.7,215.7,215.7,215.7,1137
2020-10-09 16:09:00,215.74,215.74,215.74,215.74,3858
2020-10-09 16:08:00,215.74,215.74,215.74,215.74,407
2020-10-09 16:07:00,215.75,215.75,215.74,215.74,1994
2020-10-09 16:06:00,215.76,215.81,215.76,215.78,14220
2020-10-09 16:05:00,215.77,215.81,215.76,215.76,284394
2020-10-09 16:04:00,215.76,215.76,215.76,215.76,634
2020-10-09 16:03:00,215.75,215.77,212.431,212.431,45856
2020-10-09 16:02:00,215.75,215.78,215.7,215.78,8259
2020-10-09 16:01:00,215.81,215.81,215.7,215.74,67378
2020-10-09 16:00:00,215.59,215.86,215.58,215.81,418876
2020-10-09 15:59:00,215.53,215.63,215.48,215.59,236718
2020-10-09 15:58:00,215.5301,215.59,215.48,215.52,144593
2020-10-09 15:57:00,215.525,215.56,215.46,215.53,154528
2020-10-09 15:56:00,215.53,215.54,215.47,215.52,168668
2020-10-09 15:55:00,215.34,215.6,215.34,215.52,269587
2020-10-09 15:54:00,215.33,215.37,215.27,215.35,105573
2020-10-09 15:53:00,215.41,215.43,215.32,215.34,98760
2020-10-09 15:52:00,215.41,215.43,215.3,215.415,97364
2020-10-09 15:51:00,215.29,215.49,215.26,215.42,169414
2020-10-09 15:50:00,215.385,215.45,215.28,215.3,95298
2020-10-09 15:49:00,215.43,215.5,215.37,215.3899,124018
2020-10-09 15:48:00,215.39,215.4533,215.33,215.4499,86530
2020-10-09 15:47:00,215.31,215.47,215.31,215.395,88986
2020-10-09 15:46:00,215.42,215.425,215.26,215.311,85587
2020-10-09 15:45:00,215.48,215.5,215.3884,215.43,80375
2020-10-09 15:44:00,215.45,215.5,215.44,215.485,106757
2020-10-09 15:43:00,215.395,215.46,215.3701,215.445,97884
2020-10-09 15:42:00,215.15,215.4,215.15,215.4,102066
2020-10-09 15:41:00,215.17,215.27,215.15,215.16,56490
2020-10-09 15:40:00,215.19,215.24,215.14,215.17,57531
2020-10-09 15:39:00,215.24,215.24,215.18,215.19,38617
2020-10-09 15:38:00,215.26,215.3199,215.1558,215.215,71591
2020-10-09 15:37:00,215.14,215.27,215.12,215.26,52308
2020-10-09 15:36:00,215.14,215.19,215.05,215.1497,47748
2020-10-09 15:35:00,215.145,215.1741,215.06,215.136,50528
2020-10-09 15:34:00,215.11,215.18,215.03,215.145,60057
2020-10-09 15:33:00,215.21,215.24,215.12,215.12,54651
2020-10-09 15:32:00,215.23,215.3,215.17,215.2001,55424
2020-10-09 15:31:00,215.44,215.46,215.21,215.2285,72223
2020-10-09 15:30:00,215.439,215.48,215.4003,215.45,34322
2020-10-09 15:29:00,215.427,215.48,215.42,215.44,48684
2020-10-09 15:28:00,215.39,215.45,215.39,215.43,34258
2020-10-09 15:27:00,215.39,215.44,215.38,215.38,34873
2020-10-09 15:26:00,215.38,215.39,215.3,215.37,47184
2020-10-09 15:25:00,215.35,215.41,215.34,215.385,49199
2020-10-09 15:24:00,215.39,215.41,215.34,215.352,50162
2020-10-09 15:23:00,215.34,215.4,215.28,215.39,50545
2020-10-09 15:22:00,215.31,215.38,215.26,215.34,62956
2020-10-09 15:21:00,215.17,215.31,215.16,215.31,73325
2020-10-09 15:20:00,215.14,215.18,215.11,215.17,34496
2020-10-09 15:19:00,215.12,215.17,215.04,215.17,59480
2020-10-09 15:18:00,215.1,215.18,215.07,215.13,42783
2020-10-09 15:17:00,215.1,215.11,215.03,215.1,36938
2020-10-09 15:16:00,215.04,215.14,215.02,215.11,52028
2020-10-09 15:15:00,214.96,215.05,214.95,215.05,71035
2020-10-09 15:14:00,214.923,214.96,214.86,214.95,24938
2020-10-09 15:13:00,214.9,214.99,214.9,214.9248,40418
2020-10-09 15:12:00,214.835,214.9,214.83,214.9,20535
2020-10-09 15:11:00,214.85,214.87,214.82,214.83,36976
2020-10-09 15:10:00,214.8415,214.925,214.8415,214.86,34189
2020-10-09 15:09:00,214.834,214.865,214.8101,214.85,28937
2020-10-09 15:08:00,214.74,214.83,214.71,214.82,46528
2020-10-09 15:07:00,214.87,214.89,214.73,214.735,45282
2020-10-09 15:06:00,214.92,214.98,214.87,214.87,40778
2020-10-09 15:05:00,214.8351,214.94,214.82,214.93,30196
2020-10-09 15:04:00,214.77,214.9,214.77,214.84,48496
2020-10-09 15:03:00,214.66,214.77,214.64,214.7501,42153
2020-10-09 15:02:00,214.66,214.66,214.59,214.66,22938
2020-10-09 15:01:00,214.71,214.81,214.61,214.68,43489
2020-10-09 15:00:00,214.73,214.78,214.72,214.73,17010
2020-10-09 14:59:00,214.79,214.79,214.7,214.7,17754
2020-10-09 14:58:00,214.71,214.81,214.69,214.81,23269
2020-10-09 14:57:00,214.76,214.78,214.67,214.734,37296
2020-10-09 14:56:00,214.6954,214.81,214.665,214.78,29506
2020-10-09 14:55:00,214.65,214.71,214.65,214.71,27146
2020-10-09 14:54:00,214.67,214.67,214.57,214.6418,28790
2020-10-09 14:53:00,214.69,214.7099,214.62,214.66,26999
2020-10-09 14:52:00,214.65,214.7,214.64,214.6964,20118
2020-10-09 14:51:00,214.74,214.74,214.58,214.6448,33139
2020-10-09 14:50:00,214.78,214.78,214.65,214.73,35805
2020-10-09 14:49:00,214.8,214.8,214.7101,214.77,24924
2020-10-09 14:48:00,214.76,214.8429,214.76,214.8,17793
2020-10-09 14:47:00,214.84,214.84,214.72,214.7899,31434
2020-10-09 14:46:00,214.93,214.94,214.84,214.85,27736
2020-10-09 14:45:00,214.7675,214.939,214.7675,214.9299,36085
2020-10-09 14:44:00,214.7344,214.77,214.69,214.765,36794
2020-10-09 14:43:00,214.63,214.74,214.58,214.73,23011
2020-10-09 14:42:00,214.665,214.71,214.5801,214.64,29452
2020-10-09 14:41:00,214.552,214.69,214.35,214.66,72777
2020-10-09 14:40:00,214.73,214.78,214.35,214.55,111888
2020-10-09 14:39:00,214.6999,214.77,214.6999,214.7349,22776
2020-10-09 14:38:00,214.7153,214.74,214.68,214.69,32476
2020-10-09 14:37:00,214.8099,214.8099,214.7101,214.7101,26527
2020-10-09 14:36:00,214.84,214.86,214.76,214.81,23976
2020-10-09 14:35:00,214.8,214.85,214.79,214.8322,14490
2020-10-09 14:34:00,214.8273,214.88,214.81,214.82,25213
2020-10-09 14:33:00,214.795,214.824,214.78,214.82,20523
2020-10-09 14:32:00,214.73,214.82,214.714,214.7992,22181
2020-10-09 14:31:00,214.62,214.75,214.62,214.73,29353
2020-10-09 14:30:00,214.7221,214.76,214.5973,214.6167,33892
2020-10-09 14:29:00,214.56,214.7376,214.56,214.7376,49836
2020-10-09 14:28:00,214.52,214.57,214.46,214.56,36232
2020-10-09 14:27:00,214.61,214.68,214.525,214.525,38590
2020-10-09 14:26:00,214.72,214.76,214.55,214.63,60512
2020-10-09 14:25:00,214.78,214.8,214.68,214.72,32547
