time,open,high,low,close,volume
2020-11-06 20:00:00,429.47,429.9,429.45,429.9,16097
2020-11-06 19:45:00,429.16,429.5,429.15,429.4,7432
2020-11-06 19:30:00,429.15,429.25,429.15,429.19,4551
2020-11-06 19:15:00,429.3,429.34,429.13,429.13,4938
2020-11-06 19:00:00,429.45,429.45,429.4,429.4,1195
2020-11-06 18:45:00,429.6,429.61,429.28,429.31,9243
2020-11-06 18:30:00,429.67,429.7,429.6,429.7,1570
2020-11-06 18:15:00,429.87,429.9,429.6,429.6,3144
2020-11-06 18:00:00,429.8,429.8,429.6,429.75,5908
2020-11-06 17:45:00,429.75,429.8,429.65,429.65,2804
2020-11-06 17:30:00,429.88,429.88,429.65,429.7,4345
2020-11-06 17:15:00,429.7,429.95,429.61,429.89,10056
2020-11-06 17:00:00,429.82,429.95,429.65,429.7799,13072
2020-11-06 16:45:00,429.85,429.99,429.8,429.94,8749
2020-11-06 16:30:00,429.51,429.95,429.4401,429.9,8275
2020-11-06 16:15:00,429.95,430.0,429.33,429.6,121665
2020-11-06 16:00:00,429.5301,430.97,429.35,429.92,1385326
2020-11-06 15:45:00,428.0694,429.64,427.58,429.542,708389
2020-11-06 15:30:00,428.3799,428.4799,426.76,428.06,564331
2020-11-06 15:15:00,428.925,428.925,427.28,428.3378,724453
2020-11-06 15:00:00,429.42,429.4614,428.65,428.9814,366383
2020-11-06 14:45:00,429.095,430.52,429.095,429.36,428426
2020-11-06 14:30:00,429.42,430.25,428.97,429.1,439418
2020-11-06 14:15:00,429.55,429.82,428.8,429.44,329855
2020-11-06 14:00:00,429.2,429.58,428.35,429.48,425369
2020-11-06 13:45:00,429.8,430.46,429.12,429.1365,363968
2020-11-06 13:30:00,429.96,429.97,428.7848,429.93,365513
2020-11-06 13:15:00,429.18,430.25,429.0,429.9569,427976
2020-11-06 13:00:00,428.75,429.73,428.12,429.15,395522
2020-11-06 12:45:00,429.57,430.31,428.3001,428.8315,535728
2020-11-06 12:30:00,430.735,430.8527,429.3,429.5,515993
2020-11-06 12:15:00,430.675,432.43,430.3,430.83,541653
2020-11-06 12:00:00,430.46,432.1,429.88,430.6,506395
2020-11-06 11:45:00,430.45,432.2,429.78,430.54,624372
2020-11-06 11:30:00,430.8,430.89,429.0,430.7,649375
2020-11-06 11:15:00,430.609,432.31,429.75,430.725,678980
2020-11-06 11:00:00,431.0966,433.13,430.3045,430.69,1126716
2020-11-06 10:45:00,429.38,431.25,428.73,431.06,948928
2020-11-06 10:30:00,427.9735,430.02,427.4,429.4785,1008028
2020-11-06 10:15:00,425.735,428.57,424.95,428.0026,1461779
2020-11-06 10:00:00,428.28,429.2,424.28,425.6412,2114125
2020-11-06 09:45:00,436.1,436.57,426.9,428.3017,2648260
2020-11-06 09:30:00,434.95,436.8,434.75,436.35,131450
2020-11-06 09:15:00,435.67,438.09,434.02,434.7,140903
2020-11-06 09:00:00,432.65,435.6535,432.6035,435.62,102853
2020-11-06 08:45:00,431.0,434.14,430.8463,433.0,103973
2020-11-06 08:30:00,430.3,430.99,429.7,430.99,35164
2020-11-06 08:15:00,430.42,431.84,428.02,430.47,74894
2020-11-06 08:00:00,430.4,430.4,429.9,429.9,8685
2020-11-06 07:45:00,430.3,430.44,429.0,430.4,27825
2020-11-06 07:30:00,430.6,430.81,430.0,430.16,16923
2020-11-06 07:15:00,427.58,431.66,427.57,430.75,48728
2020-11-06 07:00:00,427.1,427.1,427.1,427.1,268
2020-11-06 06:45:00,427.52,427.52,427.5,427.5,1365
2020-11-06 06:30:00,427.6,427.6,427.52,427.52,486
2020-11-06 06:15:00,427.67,427.67,427.67,427.67,400
2020-11-06 06:00:00,427.0,427.2,426.93,427.2,2705
2020-11-06 05:45:00,426.81,426.81,426.81,426.81,317
2020-11-06 05:30:00,427.15,427.2,426.5,426.5,2445
2020-11-06 05:15:00,426.71,427.25,426.6,427.25,1015
2020-11-06 05:00:00,426.6,427.21,426.6,426.71,2939
2020-11-06 04:45:00,427.4,427.4,426.25,426.56,4934
2020-11-06 04:30:00,426.9,428.54,426.5,427.51,8958
2020-11-06 04:15:00,428.36,431.99,426.82,427.19,20736
2020-11-05 20:00:00,431.7,432.87,431.7,432.4,44075
2020-11-05 19:45:00,432.67,432.67,431.0,431.7,46648
2020-11-05 19:30:00,434.46,434.5,432.67,432.67,43334
2020-11-05 19:15:00,435.8,435.88,434.12,434.4,41151
2020-11-05 19:00:00,436.49,436.5,435.05,435.53,24744
2020-11-05 18:45:00,436.75,436.75,435.7,436.1,14691
2020-11-05 18:30:00,437.29,437.29,436.75,436.75,6977
2020-11-05 18:15:00,437.0,437.52,437.0,437.29,10530
2020-11-05 18:00:00,436.94,437.3,436.5,437.0,14235
2020-11-05 17:45:00,436.9,437.21,436.8,436.89,14776
2020-11-05 17:30:00,436.66,437.09,436.36,436.75,24288
2020-11-05 17:15:00,437.48,438.09,436.5,436.5,35951
2020-11-05 17:00:00,436.21,438.09,436.05,437.2,224104
2020-11-05 16:45:00,436.0,437.0,436.0,436.21,27457
2020-11-05 16:30:00,437.9,438.09,436.0,436.0,57871
2020-11-05 16:15:00,438.09,438.09,436.2,437.88,209624
2020-11-05 16:00:00,435.76,438.2,434.6,438.09,1556427
2020-11-05 15:45:00,435.93,436.343,434.26,435.79,1018270
2020-11-05 15:30:00,434.35,435.99,434.14,435.885,595809
2020-11-05 15:15:00,433.85,435.6687,433.76,434.1604,908856
2020-11-05 15:00:00,433.315,434.0,432.81,433.95,549762
2020-11-05 14:45:00,432.1,433.5,431.62,433.37,422694
2020-11-05 14:30:00,431.395,432.23,430.26,432.0798,370151
2020-11-05 14:15:00,432.57,433.37,429.75,431.5199,651819
2020-11-05 14:00:00,433.471,434.94,432.5,432.6795,632848
2020-11-05 13:45:00,432.1,434.0,432.09,433.5,564706
2020-11-05 13:30:00,431.8201,432.3,431.3301,431.97,297856
2020-11-05 13:15:00,432.55,433.2561,431.75,431.81,673514
2020-11-05 13:00:00,430.42,432.6,430.42,432.515,663877
2020-11-05 12:45:00,430.3,430.9,428.63,430.34,644658
2020-11-05 12:30:00,431.5,431.52,429.64,430.18,542313
2020-11-05 12:15:00,430.31,432.467,430.0,431.2633,548456
2020-11-05 12:00:00,429.62,431.5,429.5,430.25,666334
2020-11-05 11:45:00,432.205,432.94,429.32,429.6302,1049942
2020-11-05 11:30:00,433.557,433.9636,431.6998,432.1,588379
2020-11-05 11:15:00,434.87,435.5,432.5,433.49,783255
2020-11-05 11:00:00,432.01,435.48,431.22,434.8786,1076110
2020-11-05 10:45:00,432.83,435.8404,431.7801,431.89,1284767
2020-11-05 10:30:00,434.935,436.17,431.85,432.85,1547929
2020-11-05 10:15:00,436.46,440.0,434.78,434.9223,2379565
2020-11-05 10:00:00,432.4888,437.8283,430.64,436.59,2389944
2020-11-05 09:45:00,428.3,435.23,424.0001,432.43,3882214
2020-11-05 09:30:00,425.8,428.5,425.8,428.3,68556
2020-11-05 09:15:00,427.5002,428.0,425.0,425.72,92481
2020-11-05 09:00:00,428.61,428.75,427.4,427.4001,76620
2020-11-05 08:45:00,429.4,429.65,428.58,428.61,41500
2020-11-05 08:30:00,429.8,430.0,429.06,429.32,41969
2020-11-05 08:15:00,428.94,432.0,427.6626,429.65,210234
2020-11-05 08:00:00,428.22,429.92,427.76,429.64,69674
2020-11-05 07:45:00,428.29,428.79,428.17,428.31,45786
2020-11-05 07:30:00,429.03,429.5,428.0,428.44,44811
2020-11-05 07:15:00,432.8,433.0,428.55,429.1,87891
2020-11-05 07:00:00,433.3,433.5,433.0,433.0,5991
2020-11-05 06:45:00,433.5,433.74,432.0,433.3,6128
2020-11-05 06:30:00,433.0,434.5,433.0,434.5,5394
2020-11-05 06:15:00,432.3,432.77,432.21,432.3,1853
2020-11-05 06:00:00,432.18,432.18,431.84,432.16,3639
2020-11-05 05:45:00,432.06,432.3,431.21,432.3,5202
2020-11-05 05:30:00,432.36,433.01,432.2,433.0,3701
2020-11-05 05:15:00,431.6,432.3,431.32,432.06,11086
2020-11-05 05:00:00,431.0,431.5,430.95,431.49,4384
